0.0,14.306780943527508,18.535031720941067,20.420342830582523,21.424632314984336,22.01342455705551,22.37809383385341,22.610599953519415,22.76008458917617,22.854917052706895,22.912465595267538,22.94386540922816,22.956525544720428,22.95552816751132,22.944448776799216,22.92585707645631,22.901633629782715,22.873176102662754,22.84153711042187,22.80751845944843,22.771736877054508,22.734670676310703,22.696693415339173,22.658098524135948,22.61911755596241,22.5799338722777,22.54069301296683,22.5015106309769,22.462478617206777,22.42366986679047,22.385142015743433,22.346940390422727,22.309100350260255,22.271649159325644,22.234607489419602,22.19799063312952,22.161809487193786,22.1260713529316,22.090780590204226,22.055939153523084,22.021547032890425,21.987602617296485,21.95410299517069,21.921044203247405,21.888421433074647,21.856229202628967,21.824461499097044,21.793111897764327,21.762173661052685,21.73163982102554,21.701503248093854,21.671756708181057,21.642392910218373,21.61340454552518,21.584784320369717,21.556524982791746,21.528619344592354,21.501060299250373,21.473840836403433,21.446954053431185,21.420393164593722,21.39415150810834,21.36822255148838,21.342599895418687,21.31727727640046,21.29224856836301,21.267507783410448,21.243049071846013,21.21886672159567,21.194955157134206,21.171308938002188,21.1479227569884,21.124791438041953,21.101909933968088,21.079273323954144,21.05687681096469,21.03471571903942,21.012785490521686,20.991081683241983,20.969599967676107,20.948336124095196,20.927286039721753,20.906445705903458,20.885811215314686,20.865378759193682,20.84514462462217,20.825105191852554,20.805256931687076,20.785596402912194,20.76612024979076,20.746825199613728,20.72770806031283,20.708765718134867,20.68999513537802,20.671393348190254,20.652957464429523,20.634684661585197,20.61657218476011,20.59861734471226,
0.0,28.613561887055017,37.070063441882134,40.84068566116505,42.84926462996867,44.02684911411102,44.75618766770682,45.22119990703883,45.52016917835234,45.70983410541379,45.824931190535075,45.88773081845632,45.913051089440856,45.91105633502264,45.88889755359843,45.85171415291262,45.80326725956543,45.74635220532551,45.68307422084374,45.61503691889686,45.543473754109016,45.469341352621406,45.393386830678345,45.316197048271896,45.23823511192482,45.1598677445554,45.08138602593366,45.0030212619538,44.924957234413554,44.84733973358094,44.77028403148687,44.693880780845454,44.61820070052051,44.54329831865129,44.469214978839204,44.39598126625904,44.32361897438757,44.2521427058632,44.18156118040845,44.11187830704617,44.04309406578085,43.97520523459297,43.90820599034138,43.84208840649481,43.776842866149295,43.712458405257934,43.64892299819409,43.58622379552865,43.52434732210537,43.46327964205108,43.40300649618771,43.343513416362114,43.284785820436745,43.22680909105036,43.169568640739435,43.11304996558349,43.05723868918471,43.002120598500746,42.947681672806866,42.89390810686237,42.840786329187445,42.78830301621668,42.73644510297676,42.68519979083737,42.63455455280092,42.58449713672602,42.535015566820896,42.486098143692026,42.43773344319134,42.38991031426841,42.342617876004375,42.2958455139768,42.249582876083906,42.203819867936176,42.15854664790829,42.11375362192938,42.06943143807884,42.02557098104337,41.98216336648397,41.939199935352214,41.89667224819039,41.85457207944351,41.812891411806916,41.77162243062937,41.730757518387364,41.69028924924434,41.65021038370511,41.61051386337415,41.57119280582439,41.53224049958152,41.493650399227455,41.45541612062566,41.41753143626973,41.37999027075604,41.34278669638051,41.305914928859046,41.269369323170395,41.23314436952022,41.19723468942452,
0.0,42.92034283058253,55.605095162823204,61.26102849174756,64.27389694495301,66.04027367116653,67.13428150156024,67.83179986055825,68.2802537675285,68.56475115812069,68.73739678580262,68.83159622768447,68.86957663416128,68.86658450253397,68.83334633039766,68.77757122936893,68.70490088934814,68.61952830798825,68.52461133126562,68.4225553783453,68.31521063116354,68.20401202893211,68.09008024601752,67.97429557240785,67.85735266788723,67.7398016168331,67.6220790389005,67.5045318929307,67.38743585162034,67.27100960037141,67.15542604723029,67.04082117126819,66.92730105078076,66.81494747797694,66.70382246825882,66.59397189938856,66.48542846158136,66.3782140587948,66.27234177061267,66.16781746056925,66.06464109867126,65.96280785188945,65.86230898551206,65.76313260974223,65.66526429922395,65.5686876078869,65.47338449729115,65.37933569329299,65.28652098315806,65.19491946307663,65.10450974428156,65.01527012454318,64.92717873065511,64.84021363657554,64.75435296110916,64.66957494837524,64.58585803377706,64.50318089775112,64.42152250921032,64.34086216029355,64.26117949378117,64.18245452432502,64.10466765446513,64.02779968625606,63.95183182920138,63.876745705089036,63.80252335023135,63.72914721553805,63.65660016478701,63.58486547140263,63.513926814006574,63.44376827096521,63.37437431412585,63.30572980190427,63.23781997186244,63.17063043289408,63.10414715711825,63.038356471565045,62.973245049725946,62.908799903028324,62.845008372285584,62.78185811916526,62.719337117710374,62.65743364594405,62.59613627758103,62.53543387386651,62.47531557555765,62.41577079506122,62.35678920873659,62.298360749372264,62.2404755988412,62.18312418093849,62.1262971544046,62.069985406134066,62.014180044570764,61.958872393288566,61.904053984755585,61.849716554280334,61.79585203413678,
0.0,57.227123774110034,74.14012688376427,81.6813713223301,85.69852925993735,88.05369822822205,89.51237533541364,90.44239981407766,91.04033835670468,91.41966821082758,91.64986238107015,91.77546163691264,91.82610217888171,91.82211267004529,91.77779510719687,91.70342830582524,91.60653451913086,91.49270441065102,91.36614844168749,91.23007383779373,91.08694750821803,90.93868270524281,90.78677366135669,90.63239409654379,90.47647022384965,90.3197354891108,90.16277205186732,90.0060425239076,89.84991446882711,89.69467946716188,89.54056806297373,89.38776156169091,89.23640140104102,89.08659663730258,88.93842995767841,88.79196253251808,88.64723794877514,88.5042854117264,88.3631223608169,88.22375661409234,88.0861881315617,87.95041046918594,87.81641198068276,87.68417681298962,87.55368573229859,87.42491681051587,87.29784599638818,87.1724475910573,87.04869464421074,86.92655928410215,86.80601299237541,86.68702683272423,86.56957164087349,86.45361818210073,86.33913728147887,86.22609993116698,86.11447737836941,86.00424119700149,85.89536334561373,85.78781621372474,85.68157265837489,85.57660603243336,85.47289020595352,85.37039958167475,85.26910910560184,85.16899427345204,85.07003113364179,84.97219628738405,84.87546688638268,84.77982062853683,84.68523575200875,84.5916910279536,84.49916575216781,84.40763973587235,84.31709329581658,84.22750724385877,84.13886287615767,84.05114196208675,83.96432673296793,83.87839987070443,83.79334449638078,83.70914415888701,83.62578282361383,83.54324486125874,83.46151503677473,83.38057849848867,83.30042076741022,83.2210277267483,83.14238561164878,83.06448099916304,82.98730079845491,82.91083224125131,82.83506287253947,82.75998054151208,82.68557339276101,82.61182985771809,82.53873864634079,82.46628873904044,82.39446937884904,
0.0,71.53390471763754,92.67515860470533,102.10171415291262,107.1231615749217,110.06712278527756,111.89046916926704,113.05299976759709,113.80042294588085,114.27458526353448,114.56232797633768,114.71932704614079,114.78262772360215,114.77764083755662,114.72224388399609,114.62928538228155,114.50816814891357,114.36588051331375,114.20768555210935,114.03759229724216,113.85868438527254,113.67335338155351,113.48346707669587,113.29049262067974,113.09558777981205,112.8996693613885,112.70346506483415,112.50755315488449,112.31239308603388,112.11834933395234,111.92571007871716,111.73470195211364,111.54550175130127,111.35824579662822,111.17303744709801,110.98995316564762,110.80904743596894,110.630356764658,110.45390295102112,110.27969576761541,110.10773516445211,109.93801308648243,109.77051497585344,109.60522101623702,109.44210716537324,109.28114601314483,109.12230749548523,108.96555948882164,108.81086830526343,108.6581991051277,108.50751624046927,108.35878354090529,108.21196455109188,108.0670227276259,107.92392160184859,107.78262491395873,107.64309672296179,107.50530149625187,107.36920418201717,107.23477026715592,107.10196582296861,106.9707575405417,106.84111275744189,106.71299947709343,106.58638638200229,106.46124284181506,106.33753891705224,106.21524535923007,106.09433360797834,105.97477578567104,105.85654469001094,105.739613784942,105.62395719020977,105.50954966984042,105.39636661977072,105.28438405482346,105.1735785951971,105.06392745260841,104.95540841620992,104.84799983838053,104.74168062047598,104.63643019860876,104.53222852951728,104.42905607657342,104.3268937959684,104.22572312311085,104.12552595926276,104.02628465843537,103.92798201456098,103.83060124895378,103.73412599806865,103.63854030156415,103.54382859067434,103.44997567689009,103.35696674095128,103.26478732214763,103.17342330792599,103.08286092380054,102.9930867235613,
0.0,85.84068566116505,111.21019032564641,122.52205698349512,128.54779388990602,132.08054734233306,134.26856300312045,135.6635997211165,136.56050753505704,137.12950231624137,137.47479357160523,137.66319245536894,137.73915326832255,137.73316900506794,137.66669266079532,137.55514245873786,137.4098017786963,137.23905661597652,137.04922266253124,136.8451107566906,136.63042126232708,136.40802405786422,136.18016049203504,135.9485911448157,135.71470533577445,135.4796032336662,135.24415807780096,135.0090637858614,134.77487170324068,134.54201920074283,134.31085209446059,134.08164234253636,133.8546021015615,133.62989495595386,133.4076449365176,133.18794379877716,132.9708569231627,132.7564281175896,132.54468354122537,132.3356349211385,132.12928219734255,131.9256157037789,131.72461797102412,131.52626521948446,131.3305285984479,131.13737521577383,130.94676899458227,130.75867138658597,130.5730419663161,130.38983892615326,130.20901948856311,130.03054024908636,129.85435746131023,129.68042727315108,129.5087059222183,129.33914989675048,129.17171606755414,129.00636179550224,128.8430450184206,128.6817243205871,128.52235898756234,128.36490904865005,128.20933530893026,128.05559937251212,127.90366365840276,127.75349141017807,127.6050467004627,127.45829443107607,127.31320032957402,127.16973094280523,127.02785362801315,126.88753654193039,126.74874862825173,126.61145960380854,126.47563994372487,126.34126086578816,126.20829431423653,126.0767129431301,125.94649009945189,125.81759980605665,125.6900167445712,125.56371623833053,125.43867423542075,125.3148672918881,125.19227255516208,125.07086774773302,124.95063115111532,124.83154159012244,124.71357841747317,124.59672149874454,124.48095119768237,124.36624836187697,124.2525943088092,124.13997081226812,124.02836008914153,123.91774478657716,123.80810796951118,123.69943310856065,123.59170406827356,
0.0,100.14746660469257,129.74522204658746,142.94239981407765,149.97242620489035,154.09397189938855,156.64665683697385,158.27419967463592,159.32059212423317,159.98441936894824,160.38725916687278,160.60705786459712,160.69567881304297,160.68869717257925,160.61114143759454,160.48099953519414,160.311435408479,160.1122327186393,159.8907597729531,159.65262921613902,159.40215813938158,159.14269473417494,158.8768539073742,158.60668966895165,158.33382289173687,158.0595371059439,157.7848510907678,157.5105744168383,157.23735032044743,156.96568906753328,156.69599411020405,156.4285827329591,156.16370245182176,155.9015441152795,155.6422524259372,155.3859344319067,155.13266641035648,154.8824994705212,154.6354641314296,154.39157407466158,154.15082923023297,153.9132183210754,153.67872096619482,153.44730942273185,153.21895003152255,152.99360441840278,152.77123049367933,152.5517832843503,152.33521562736877,152.12147874717877,151.91052273665696,151.7022969572674,151.4967503715286,151.2938318186763,151.09349024258802,150.89567487954224,150.7003354121465,150.5074220947526,150.31688585482402,150.12867837401828,149.94275215215606,149.75906055675839,149.57755786041866,149.3981992679308,149.2209409348032,149.04573997854106,148.87255448387316,148.7013435029221,148.5320670511697,148.36468609993943,148.19916256601533,148.0354592989188,147.87354006629369,147.71336953777663,147.55491326767898,147.3981376767528,147.24301003327594,147.0894984336518,146.93757178269388,146.78719977373277,146.63835286866637,146.49100227805226,146.34511994132419,146.20067850720278,146.05765131435575,145.9160123723552,145.77573634296786,145.6367985218095,145.49917482038535,145.36284174853532,145.22777639729608,145.0939564221898,144.96136002694408,144.82996594764612,144.6997534373318,144.57070225100668,144.44279263109638,144.31600529332076,144.1903214129858,
0.0,114.45424754822007,148.28025376752854,163.3627426446602,171.3970585198747,176.1073964564441,179.02475067082727,180.88479962815532,182.08067671340936,182.83933642165516,183.2997247621403,183.55092327382528,183.65220435776342,183.64422534009057,183.55559021439373,183.40685661165048,183.21306903826175,182.98540882130203,182.73229688337497,182.46014767558745,182.17389501643606,181.87736541048562,181.57354732271335,181.2647881930876,180.9529404476993,180.6394709782216,180.32554410373461,180.0120850478152,179.69982893765422,179.38935893432375,179.08113612594747,178.7755231233818,178.47280280208204,178.17319327460513,177.87685991535682,177.5839250650362,177.29447589755029,177.00857082345283,176.7262447216338,176.44751322818468,176.1723762631234,175.90082093837188,175.63282396136552,175.36835362597924,175.10737146459718,174.84983362103176,174.59569199277635,174.34489518211458,174.09738928842145,173.8531185682043,173.6120259847508,173.37405366544846,173.13914328174698,172.90723636420148,172.67827456295774,172.45219986233397,172.22895475673886,172.00848239400298,171.79072669122746,171.57563242744948,171.36314531674978,171.15321206486672,170.94578041190704,170.74079916334952,170.53821821120368,170.33798854690409,170.14006226728358,169.9443925747681,169.7509337727654,169.55964125707365,169.3704715040175,169.18338205590717,168.99833150433562,168.8152794717447,168.63418659163315,168.4550144877175,168.27772575231538,168.1022839241735,167.92865346593587,167.75679974140886,167.5866889927616,167.41828831777403,167.25156564722766,167.08648972251748,166.92303007354948,166.76115699697735,166.60084153482043,166.4420554534966,166.28477122329753,166.12896199832608,165.97460159690982,165.82166448250263,165.67012574507893,165.51996108302416,165.37114678552203,165.2236597154362,165.0774772926816,164.93257747808087,164.78893875769808,
0.0,128.76102849174757,166.81528548846964,183.7830854752427,192.82169083485906,198.12082101349958,201.4028445046807,203.49539958167472,204.84076130258552,205.69425347436206,206.21219035740785,206.4947886830534,206.60872990248387,206.59975350760192,206.50003899119295,206.33271368810676,206.11470266804446,205.85858492396474,205.57383399379682,205.26766613503588,204.94563189349057,204.6120360867963,204.27024073805256,203.92288671722358,203.5720580036617,203.2194048504993,202.86623711670146,202.51359567879206,202.16230755486097,201.8130288011142,201.46627814169088,201.12246351380452,200.78190315234232,200.44484243393077,200.11146740477645,199.78191569816573,199.4562853847441,199.1346421763844,198.81702531183802,198.50345238170775,198.1939232960138,197.8884235556684,197.58692695653622,197.28939782922666,196.9957928976718,196.70606282366072,196.4201534918734,196.13800707987892,195.85956294947414,195.58475838922985,195.31352923284464,195.0458103736295,194.7815361919654,194.52064090972664,194.26305888332746,194.0087248451257,193.75757410133124,193.50954269325337,193.26456752763093,193.02258648088068,192.78353848134347,192.54736357297503,192.31400296339538,192.08339905876818,191.85549548760412,191.63023711526714,191.40757005069403,191.18744164661416,190.96980049436107,190.75459641420787,190.5417804420197,190.33130481289558,190.1231229423776,189.91718940571278,189.71345991558732,189.5118912986822,189.3124414713548,189.1150694146951,188.91973514917785,188.72639970908497,188.5350251168568,188.3455743574958,188.15801135313114,187.97230093783216,187.78840883274316,187.60630162159953,187.42594672667295,187.24731238518368,187.07036762620976,186.89508224811678,186.7214267965236,186.5493725428155,186.37889146321382,186.20995621840217,186.0425401337123,185.87661717986575,185.7121619542668,185.549149662841,185.38755610241034,
0.0,143.06780943527508,185.3503172094107,204.20342830582524,214.2463231498434,220.13424557055512,223.7809383385341,226.10599953519412,227.6008458917617,228.54917052706898,229.12465595267537,229.43865409228155,229.56525544720432,229.55528167511324,229.44448776799214,229.2585707645631,229.0163362978272,228.7317610266275,228.41537110421868,228.0751845944843,227.71736877054508,227.346706763107,226.96693415339172,226.5809852413595,226.1911755596241,225.799338722777,225.40693012966827,225.01510630976895,224.62478617206776,224.23669866790468,223.85142015743432,223.46940390422722,223.09100350260258,222.71649159325642,222.34607489419608,221.97990633129527,221.6180948719379,221.260713529316,220.90780590204224,220.5593915352308,220.2154703289042,219.87602617296488,219.54102995170692,219.21044203247405,218.8842143307465,218.56229202628973,218.24461499097046,217.93111897764325,217.62173661052682,217.31639821025536,217.01503248093852,216.71756708181056,216.42392910218376,216.13404545525182,215.84784320369718,215.56524982791746,215.2861934459236,215.01060299250375,214.73840836403437,214.46954053431188,214.2039316459372,213.94151508108337,213.68222551488375,213.4259989541869,213.17277276400455,212.92248568363013,212.67507783410448,212.4304907184602,212.1886672159567,211.94955157134208,211.71308938002187,211.47922756988396,211.24791438041953,211.01909933968085,210.79273323954146,210.5687681096469,210.34715719039423,210.1278549052168,209.91081683241984,209.69599967676106,209.483361240952,209.27286039721753,209.06445705903457,208.85811215314683,208.65378759193683,208.4514462462217,208.2510519185255,208.05256931687077,207.85596402912194,207.66120249790754,207.4682519961373,207.2770806031283,207.0876571813487,206.8999513537802,206.7139334819026,206.52957464429528,206.346846615852,206.1657218476011,205.9861734471226,
